measure;layer;token;step;score;voice;continuum
ctc_probability;T5;R;7;0.22620812;A;vlih-vrih
ctc_probability;T5;R;8;0.032832433;A;vlih-vrih
ctc_probability;T5;R;9;0.01074276;A;vlih-vrih
ctc_probability;T5;R;10;0.0021579345;A;vlih-vrih
ctc_probability;T6;L;0;0.0024202717;A;vlih-vrih
ctc_probability;T6;L;1;0.0028066882;A;vlih-vrih
ctc_probability;T6;L;2;0.0013231911;A;vlih-vrih
ctc_probability;T6;L;3;0.001762794;A;vlih-vrih
ctc_probability;T6;L;4;0.0008994329;A;vlih-vrih
ctc_probability;T6;L;5;0.0073358654;A;vlih-vrih
ctc_probability;T6;L;6;0.020324945;A;vlih-vrih
ctc_probability;T6;L;7;0.016376901;A;vlih-vrih
ctc_probability;T6;L;8;0.0027900303;A;vlih-vrih
ctc_probability;T6;L;9;0.003470153;A;vlih-vrih
ctc_probability;T6;L;10;0.0012103873;A;vlih-vrih
ctc_probability;T6;R;0;0.015790574;A;vlih-vrih
ctc_probability;T6;R;1;0.0032715627;A;vlih-vrih
ctc_probability;T6;R;2;0.0011227883;A;vlih-vrih
ctc_probability;T6;R;3;0.00092350045;A;vlih-vrih
ctc_probability;T6;R;4;0.00034176253;A;vlih-vrih
ctc_probability;T6;R;5;0.008909839;A;vlih-vrih
ctc_probability;T6;R;6;0.004180855;A;vlih-vrih
ctc_probability;T6;R;7;0.070702225;A;vlih-vrih
ctc_probability;T6;R;8;0.007669454;A;vlih-vrih
ctc_probability;T6;R;9;0.000667167;A;vlih-vrih
ctc_probability;T6;R;10;0.0003059964;A;vlih-vrih
ctc_probability;T7;L;0;0.00063698355;A;vlih-vrih
ctc_probability;T7;L;1;0.0060339803;A;vlih-vrih
ctc_probability;T7;L;2;0.00057113153;A;vlih-vrih
ctc_probability;T7;L;3;0.0002579004;A;vlih-vrih
ctc_probability;T7;L;4;0.00039471174;A;vlih-vrih
ctc_probability;T7;L;5;0.001026611;A;vlih-vrih
ctc_probability;T7;L;6;0.0013638675;A;vlih-vrih
ctc_probability;T7;L;7;0.0025039285;A;vlih-vrih
ctc_probability;T7;L;8;0.0031751306;A;vlih-vrih
ctc_probability;T7;L;9;0.014073229;A;vlih-vrih
ctc_probability;T7;L;10;0.017298704;A;vlih-vrih
ctc_probability;T7;R;0;0.00081185275;A;vlih-vrih
ctc_probability;T7;R;1;0.0030485925;A;vlih-vrih
ctc_probability;T7;R;2;0.0002252931;A;vlih-vrih
ctc_probability;T7;R;3;0.00012330602;A;vlih-vrih
ctc_probability;T7;R;4;0.0006210859;A;vlih-vrih
ctc_probability;T7;R;5;0.00015539976;A;vlih-vrih
ctc_probability;T7;R;6;0.002880965;A;vlih-vrih
ctc_probability;T7;R;7;0.024914885;A;vlih-vrih
